nome,sexo,id,origem,idade,salario,credito,tempo,regiao,estadocivil,educacao,nprodutos,pagamento,maxatraso,cliente
JOSEFA M.,feminino,kxxmc3jd37pkq61o9fpordpui39l0v,8747853034,41.0,41200.0,367.4,40,sudeste,solteiro(a),fundamental,1,cartão de débito,14,1
SERGIO H.,masculino,xnfammkk2dh3tqe395qdwcrrphso9w,,26.0,75026.0,577.1,62,sul,solteiro(a),outros,1,cartão de crédito,7,0
CARLOS N.,masculino,usk9a91x6qabras07lnx00389q4hn1,,34.0,47863.0,431.6,17,nordeste,divorciado(a),,0,cartão de crédito,18,0
RAFAEL A.,masculino,lq69mdk3zqkh004nbce15n6695co04,9444077629,,60817.0,415.4,27,nordeste,solteiro(a),,0,cartão de débito,0,0
MARLENE O.,feminino,zedvp93w9mgz2vvbxm5vbkfa91et2o,,54.0,96192.0,738.8,30,sul,casado(a),graduado,0,pix,0,0
LARISSA O.,feminino,dzshz3rctuf6x7qcx7fwechw1flxf2,6991693112,35.0,69709.0,340.6,87,sudeste,casado(a),graduado,2,cartão de débito,0,0
APARECIDA C.,feminino,a496brdcw6fe2tonkxzkhrc6fidpn3,1698673782,,51769.0,340.5,24,sudeste,casado(a),fundamental,4,pix,5,1
BRUNA O.,feminino,d5jb4j7q3zwlk27pc6r47u9ttfdjma,6078234494,33.0,64541.0,298.8,26,norte,casado(a),fundamental,2,boleto,9,1
RICARDO J.,masculino,5vuqwurifk6xz3d5qvjj4hu4ferqxm,0550116268,43.0,38246.0,380.7,37,sudeste,separado(a),,2,cartão de crédito,2,0
JAQUELINE Q.,feminino,13c0zmd8765r77h48zsaqrzizsed1e,,29.0,60652.0,544.8,22,sudeste,separado(a),,1,cartão de débito,10,1
GILSON D.,masculino,dbusmkvcixr16bia5q5l4menmhowkp,,39.0,88679.0,640.7,31,sudeste,solteiro(a),fundamental,1,cartão de débito,0,1
DIEGO S.,masculino,9wiqclw8soeqmnqclgaz8zp1ompa1j,,30.0,42079.0,594.5,30,nordeste,casado(a),fundamental,1,cartão de crédito,15,0
TIAGO O.,masculino,lc9nnfilc9jc45jcj66rj9mm13ecfs,8844215188,41.0,51045.0,501.6,41,sudeste,casado(a),fundamental,0,cartão de débito,16,1
FERNANDO C.,masculino,5taa1kw3ixqkr93cizxpc87vdzocms,3362575252,40.0,69894.0,396.0,24,centro-oeste,casado(a),,1,cartão de débito,0,0
LEONARDO H.,masculino,4bi9igddlm00rsf86wdn9pmd73hb10,5579945934,30.0,43828.0,613.0,32,sudeste,separado(a),médio,1,cartão de débito,0,0
MARCIO U.,masculino,fhf7zhianjzlcrs18sdnmguvcescei,,37.0,66635.0,318.1,44,sudeste,divorciado(a),fundamental,1,pix,3,1
RITA V.,feminino,djwf37dmm74fjk9ql32vf214gj7nz6,7464005266,40.0,72413.0,664.4,29,sudeste,divorciado(a),médio,1,pix,12,1
SIMONE R.,feminino,hffu4mntqzmhnhlgqdecah11wn2c4t,8389696946,41.0,61149.0,369.6,26,sudeste,divorciado(a),fundamental,1,cartão de crédito,6,1
SEBASTIAO G.,masculino,51bbtgvn50123im4t0cjzamlngbhid,,37.0,63645.0,351.1,111,sul,casado(a),fundamental,1,cartão de crédito,0,0
VANESSA H.,feminino,tcn9nc236xfkq8jb8ldxodgcbl1kvg,,34.0,59710.0,321.2,33,nordeste,solteiro(a),graduado,4,cartão de crédito,0,0
ROSA F.,feminino,v25smf7wednbgqowbllu56ed918dh5,1200871387,47.0,49808.0,678.8,18,sudeste,solteiro(a),médio,2,cartão de débito,0,0
MANOEL H.,masculino,80f5dbo3ft4i95a8fq2qc1gg26onlm,,29.0,40402.0,477.6,94,nordeste,casado(a),médio,0,transferência,6,0
LUIZA J.,masculino,nltffluozrcpt8tmmzoprfuqcp4pz5,9846315476,21.0,39466.0,345.7,12,sudeste,solteiro(a),fundamental,0,pix,12,0
ANTONIO U.,masculino,4ljuzocvnrf5wvlsqzbmlholjam7m7,4205866386,22.0,43017.0,546.1,24,sudeste,separado(a),fundamental,1,pix,0,0
RAFAEL F.,masculino,8lvvubofebt1caxnso6kkkw66dxdmo,1287566294,48.0,86315.0,608.7,31,nordeste,solteiro(a),,0,cartão de crédito,1,0
GABRIEL V.,feminino,0lcndw43r9phnlphdibqta3qnnaqqd,3552185468,30.0,50031.0,547.2,28,sudeste,casado(a),pós-graduado,0,boleto,10,1
LARISSA Q.,feminino,cn86n4lpbs0tzm3vm2x6kwvkh3ruk1,0577217624,37.0,59052.0,,24,sudeste,casado(a),fundamental,0,pix,14,0
VITORIA D.,feminino,2897i3dmbe0wc8wp34a9dq52ejogs1,2505275931,42.0,70246.0,388.2,23,sudeste,casado(a),,1,cartão de débito,17,0
JULIO U.,masculino,tm35mudkqog2znzbj7hv3lkfuar9gu,7571667187,40.0,76041.0,609.1,37,sudeste,casado(a),médio,5,cartão de débito,14,1
MARCELO W.,masculino,jm6asiz1fv63qxubx67xp23i7ftu3t,,54.0,78732.0,572.0,51,sudeste,solteiro(a),,1,cartão de crédito,13,0
JULIA C.,masculino,u5c8imf28g1lcsmifgtdgb2hi4wi4t,,49.0,96193.0,778.1,36,sudeste,separado(a),fundamental,0,cartão de débito,5,0
ANDERSON F.,masculino,fm2xblzdi7fvfmsatwg3g9k4p8v2co,8785857878,29.0,57979.0,505.8,25,nordeste,solteiro(a),graduado,1,cartão de crédito,4,0
TEREZA I.,feminino,ci688e0ntdr4b5qsa3qwrolrlk7p9m,,24.0,58124.0,388.7,47,norte,casado(a),graduado,2,boleto,4,0
MANOEL P.,masculino,t08pivrfxc5nq1x7ztbjo3o3nakuo5,5575507013,47.0,54652.0,518.1,76,nordeste,divorciado(a),fundamental,1,cartão de crédito,11,1
ROSA S.,feminino,i3xgmj6dlc3k7dhn6ulok3bqtcudtf,,43.0,81113.0,576.5,33,centro-oeste,separado(a),graduado,2,pix,0,0
ANA W.,feminino,9m2n3n18u3hrnoloni7xf3zakcschs,,27.0,33540.0,314.5,24,sudeste,solteiro(a),médio,0,pix,0,0
LETICIA U.,feminino,d45o5lfxgi7wa43h7tcrvo4oi0jam9,6768093762,23.0,37639.0,479.4,56,nordeste,divorciado(a),médio,2,pix,7,0
DANIEL R.,masculino,9p9sjq87fejarzj9tfe07c93px1srj,,36.0,81296.0,538.7,85,centro-oeste,divorciado(a),médio,2,cartão de crédito,6,0
BEATRIZ I.,feminino,vdasj9hfeiakgrqu7bnzvo8cmveooz,,21.0,56244.0,375.5,39,nordeste,casado(a),,0,pix,0,0
SEBASTIAO A.,masculino,ts4qrurwxhgtn1g0co8frm1epxfzv5,,35.0,81254.0,519.3,51,sudeste,solteiro(a),graduado,0,boleto,4,0
ANA L.,feminino,u335oadp88jhc2hcb5g0z2j6r7d16s,0800584901,37.0,36999.0,,16,sudeste,solteiro(a),médio,0,cartão de débito,0,0
AMANDA T.,feminino,51xfrxnqzgrptsd4lh9geobk2t3r80,8461731124,20.0,39387.0,239.6,31,sudeste,divorciado(a),fundamental,2,transferência,0,0
ELIAS J.,masculino,fgfh5sez755u3is3p7hkflw7e4u4p9,,29.0,121269.0,611.5,22,sudeste,divorciado(a),outros,0,cartão de crédito,9,0
RITA S.,feminino,e8psu60728hbtrol86fkfcnm3esj2h,,22.0,57199.0,379.8,37,sul,divorciado(a),médio,0,cartão de débito,0,0
SAMUEL L.,masculino,5chw9hthh131mozps8bq55kbtwdff7,2954514578,38.0,86770.0,432.5,17,sudeste,solteiro(a),graduado,0,transferência,6,0
RAIMUNDO R.,masculino,nmao0wgphzj8vcag7zp8xfzhn2qkej,8403241529,47.0,47848.0,749.7,21,nordeste,casado(a),fundamental,2,cartão de crédito,0,0
NATALIA O.,feminino,pso3dz02j9o5ufljur9ognwitccp8t,2233297495,42.0,44613.0,556.8,32,sudeste,casado(a),fundamental,2,pix,7,0
DANIELA H.,feminino,rmhk23j83iml2ilwiild5lit82bldt,,44.0,61361.0,559.4,77,sudeste,casado(a),médio,1,boleto,7,1
LUIZA P.,masculino,k38si7itwrlbfbqfx2aqxjr65hs0pi,6761502170,27.0,67959.0,557.1,20,sudeste,casado(a),fundamental,1,cartão de crédito,0,1
JESSICA I.,feminino,8m9wm4ln04xx1799r7osch0rid1bcm,,24.0,41952.0,379.1,18,sudeste,casado(a),outros,2,cartão de crédito,25,0
ANDERSON N.,masculino,u0nfgt9zdoikix84uibpq4fz7okazc,8746831454,45.0,80511.0,,38,sudeste,casado(a),fundamental,1,cartão de débito,13,1
TIAGO Q.,masculino,uxon6h8sdhw3vu46hvof7k8xe9t4lv,4705514883,52.0,93979.0,518.6,31,sudeste,divorciado(a),médio,1,cartão de crédito,5,1
LUIZ N.,feminino,lndevugwokmhn4ixj2zpwtc0f77d0e,0749480066,51.0,75137.0,579.9,31,centro-oeste,divorciado(a),médio,1,cartão de débito,0,0
MARCIO I.,masculino,620tuxrb82bt4mcm4t2rxfa7zeebox,,34.0,47844.0,525.3,16,nordeste,casado(a),,0,pix,9,1
LEONARDO S.,masculino,7z7jpaks6nhnfhofb9ecxnt079l5id,,24.0,45514.0,,25,norte,casado(a),médio,3,cartão de crédito,0,0
GUILHERME Q.,masculino,82ije2d1uutbw9xonsh8xqag4c6wre,4825873449,41.0,57586.0,416.1,66,sudeste,solteiro(a),fundamental,1,cartão de débito,0,1
TAIS L.,feminino,jlgqz96k66482mn26gstap38f438hc,3819398685,27.0,54833.0,520.2,29,sudeste,solteiro(a),médio,0,cartão de crédito,17,0
RAFAEL K.,masculino,ug7pioat8mng128v2lg99tz8t5goll,,32.0,53828.0,377.8,32,centro-oeste,casado(a),graduado,1,boleto,9,0
FERNANDA A.,feminino,h54hjp5v0ovbsxtxg0plxmpcngnbtr,,41.0,84450.0,543.5,35,sul,divorciado(a),fundamental,1,cartão de débito,0,0
JOAO B.,masculino,2ilovztt6717exfw112z29szehwozv,7906597366,29.0,69449.0,577.2,80,norte,divorciado(a),fundamental,1,cartão de crédito,0,1
LUIZ D.,masculino,1l5ij5qo8coxzefg6t0qjjohpmph66,5669361637,28.0,63705.0,,57,sudeste,casado(a),fundamental,1,cartão de crédito,6,0
ADRIANO J.,masculino,hk8etc1s5a9a2cew3sbrflvutlfmnr,,45.0,45466.0,673.7,38,sul,casado(a),graduado,0,cartão de débito,8,0
CLAUDIO S.,masculino,b2hisvtra3tk7xl5bo5xx93hqce05z,6410941461,25.0,67304.0,433.6,62,nordeste,solteiro(a),,3,cartão de débito,0,0
PATRICIA D.,feminino,es6xgwb69kntw6vl4fn2ezolls07sx,,28.0,61717.0,,27,sudeste,divorciado(a),,2,cartão de crédito,4,1
MANOEL T.,feminino,venqvjzj8i0qj4si6jwwk7bc1pz0at,5932181817,43.0,46421.0,502.2,27,sudeste,casado(a),graduado,3,boleto,5,0
PEDRO G.,masculino,2xm8c459gco9p3adpx2gipp5muxcg1,3056000407,21.0,47797.0,386.6,55,sudeste,divorciado(a),graduado,0,cartão de crédito,7,0
SEBASTIAO K.,masculino,5r97wpn9xjghnx28b2tsubmsfxv7d0,,27.0,43934.0,345.5,12,sudeste,casado(a),graduado,4,cartão de débito,1,0
FABIO V.,masculino,gcbr2gpn97xw6eurwd0zu3tc69p2va,,43.0,59334.0,723.1,48,sudeste,casado(a),médio,2,cartão de crédito,3,1
ALEXANDRE E.,masculino,fu9ao5wo9qebzhmsabw6a5temftrkj,5587007358,65.0,79900.0,720.7,25,sudeste,solteiro(a),fundamental,2,pix,0,1
JORGE Q.,masculino,7vp8rvrb1btj74q3kno88zt48ssbwz,9270608925,45.0,77749.0,458.0,41,sudeste,separado(a),fundamental,0,cartão de crédito,0,1
JOSE R.,masculino,n7537zfpltt3m1z4xlnnqomf725wt6,3610301868,,100973.0,574.9,37,sudeste,separado(a),médio,0,cartão de débito,9,0
CRISTIANE K.,feminino,chgdr7czbolxt0pf1l8xdo20lq9zh7,6344285918,,60467.0,283.2,21,sudeste,casado(a),médio,2,cartão de débito,0,0
RODRIGO S.,masculino,prp7sta6iti8jcosfxlggtkjtb0der,,35.0,85450.0,449.7,23,nordeste,casado(a),graduado,2,pix,0,0
ADRIANA T.,feminino,tr0tlfq5qpv5haijqc0u20s7l11dhq,,25.0,46222.0,386.0,22,centro-oeste,solteiro(a),graduado,1,cartão de crédito,0,0
RENATA A.,feminino,231bsaiccf3v79bq4njq94683f5c3d,,,64021.0,,19,nordeste,divorciado(a),,2,cartão de crédito,12,0
VITORIA A.,feminino,td1sdfx3ztd20c52t0vhcvdx48fogw,0197573349,34.0,48850.0,467.2,22,sudeste,separado(a),fundamental,3,boleto,7,1
BRUNO S.,masculino,c73f3njgnh1hmg3fns9obefdqsqh7p,2316728508,38.0,74274.0,520.9,25,norte,divorciado(a),,1,cartão de débito,9,1
MARCOS Q.,masculino,p4tarlp9iwl3wgvagtn9acq1tc6iuq,,49.0,89677.0,636.6,42,sudeste,casado(a),graduado,0,cartão de débito,6,0
ANDERSON J.,masculino,gak0bilpkqlcfiigfb3nr0s3srn3kz,,31.0,54576.0,480.9,37,nordeste,casado(a),fundamental,2,cartão de crédito,6,0
LUCIANA V.,feminino,um0wl9lvxgl42v6to0z39omigxq1oh,5145852502,57.0,51465.0,595.2,36,sudeste,solteiro(a),outros,0,cartão de crédito,1,0
BRUNA F.,feminino,hmi36i8lh2tz74zt9oav9bp3xbs3dn,0025830364,42.0,63992.0,682.8,23,centro-oeste,solteiro(a),,2,cartão de crédito,16,1
CARLA V.,feminino,rboh2dovktnrch7iopjrmv6wgx8lch,8490660339,45.0,67830.0,563.2,26,sudeste,divorciado(a),médio,4,boleto,10,1
FERNANDO A.,masculino,jsmukqat34gxa6sedous9xcrhx8sfn,8744637653,28.0,77817.0,266.4,17,sudeste,solteiro(a),fundamental,1,cartão de crédito,0,0
SONIA R.,feminino,xlqf8f4ldxnqjkidri4hz0t1lpuvzk,5335549845,40.0,47782.0,661.7,19,centro-oeste,solteiro(a),graduado,0,pix,9,0
ELIAS F.,masculino,8tzmnm5g5546ppb0i2fusee9msfsef,8941397710,34.0,86076.0,678.7,89,centro-oeste,divorciado(a),,1,cartão de débito,8,1
LUCIANA U.,feminino,erwqz9vppq9rcczpvr3kc7k7wdrelh,8347156991,41.0,41912.0,506.7,20,centro-oeste,casado(a),fundamental,1,pix,3,1
LEONARDO U.,masculino,anqh0tkrnhog4zuzjbip24rqibx8j1,,49.0,111775.0,684.3,34,centro-oeste,divorciado(a),,0,cartão de crédito,0,0
RICARDO X.,masculino,wvq69uosvuxx47rvl13vxejpw9j0uz,5637162360,30.0,63282.0,342.5,42,sudeste,casado(a),fundamental,2,cartão de crédito,0,0
JULIANA H.,feminino,x1qub6krng2rzehvgms3m0xvvdwzjp,,32.0,37490.0,434.1,18,sul,casado(a),pós-graduado,2,cartão de crédito,10,1
ALEXANDRE M.,masculino,zhj7lajmdnqfjah5npq4r6uubmhhg0,8611682577,35.0,48734.0,665.1,25,sudeste,casado(a),graduado,1,transferência,7,0
FRANCISCO W.,masculino,zjccz088hz5tkiau2lz5zhpjoemu30,9701191480,63.0,82999.0,642.7,22,sudeste,solteiro(a),médio,1,cartão de débito,0,0
RAIMUNDO M.,masculino,83zat5bgiz11lvm5hgnwij55hen9v1,0334760353,,62820.0,503.6,23,sudeste,separado(a),outros,3,pix,21,0
CAMILA M.,feminino,67nbj78jne9l3l0vwsk58fhe8nmx2k,0130409426,33.0,49106.0,545.3,14,sudeste,casado(a),médio,0,pix,0,0
ANTONIA N.,feminino,astpdl4v616anii1o7f094ar1ll5v1,4271246116,37.0,55869.0,542.5,63,nordeste,casado(a),graduado,0,cartão de débito,0,0
CARLA M.,feminino,tiohqg3ihtde9s1i2qoqkhu0f2ok6w,,36.0,62781.0,479.6,25,sudeste,solteiro(a),,0,cartão de crédito,7,1
SANDRA A.,feminino,8nv6k1s3xtbnn52851ml7i68hqf3ph,,35.0,95659.0,563.9,42,sudeste,casado(a),médio,1,cartão de crédito,0,1
VITOR O.,masculino,fe28h2x6qs5gklmi2qtpkf12do327h,,24.0,62376.0,550.6,17,sudeste,solteiro(a),médio,0,cartão de crédito,4,0
CLAUDIA X.,feminino,7w78gitg0uuv5tlzk0dk4izq2g0m0b,2792706793,35.0,51836.0,,31,sudeste,solteiro(a),graduado,1,cartão de crédito,0,0
JESSICA G.,feminino,qvj03edv826wk0m1w0h9dajob1v4kb,2859919791,,50722.0,620.0,37,sudeste,casado(a),pós-graduado,1,cartão de crédito,10,1
BEATRIZ B.,feminino,9akff0jkm7ta6voqimsgp1cuhf3kdd,0044940784,43.0,62388.0,735.4,47,sudeste,viúvo(a),fundamental,0,cartão de crédito,0,0
SEBASTIAO H.,masculino,h5dxc4ijbfs8vi8pheixlw7fek2ho4,0195191002,24.0,51681.0,432.6,22,sudeste,solteiro(a),médio,3,cartão de crédito,0,1
TAIS D.,feminino,6wk7rqj12aph1xg3oooz3e9obb4j3w,2010331830,38.0,113786.0,556.0,107,sudeste,casado(a),outros,1,pix,5,1
RAFAEL Q.,masculino,logsjzarx4ejb3esuh7mvo8ix0r8n5,7984408023,41.0,52953.0,698.4,20,centro-oeste,casado(a),médio,1,cartão de crédito,0,0
JOAO I.,masculino,cw1xwz0l0a55jn4ug28kcfxj62hrfw,1186115272,23.0,52108.0,370.9,14,sul,viúvo(a),pós-graduado,2,cartão de débito,9,1
ELIAS G.,feminino,96ma294ozrq0mdc99uucgvr1zz3h91,,26.0,57333.0,616.6,58,sudeste,casado(a),pós-graduado,1,cartão de crédito,10,1
MANOEL K.,masculino,kn64ueudhgc2bqoetpmguf5we69a4f,,38.0,67453.0,601.9,26,sudeste,solteiro(a),fundamental,2,boleto,4,1
NELSON C.,masculino,0n3kescuptt8jx8ldi7nimunj6wiz5,,32.0,48033.0,271.5,9,sudeste,viúvo(a),graduado,1,pix,4,0
SEBASTIAO G.,masculino,i81nl489xxgj20u79g04x14mtnxuqw,4792573915,44.0,90825.0,382.3,44,sudeste,solteiro(a),fundamental,1,cartão de débito,13,1
ALINE T.,feminino,tabg3jnnf4bte2zthdi51oqdef16tj,8719539994,55.0,80291.0,614.3,39,nordeste,casado(a),outros,1,cartão de crédito,0,0
GERALDO J.,masculino,5h1cpevi9gdft1qt0srluvoscvj9lk,7872127777,,74343.0,620.0,25,centro-oeste,casado(a),graduado,1,cartão de crédito,13,0
LETICIA C.,feminino,jg615mur9biznqgf5qmx3to6mnw4su,,24.0,47786.0,611.0,25,nordeste,separado(a),fundamental,0,pix,15,0
BEATRIZ G.,feminino,t3flkfnnx1et3b6gi9sn9cqnj2zj4n,,24.0,45906.0,205.5,29,norte,casado(a),fundamental,0,cartão de crédito,19,0
MARCOS R.,masculino,5j89ih5asz20oolll5hao82mdqb49e,9962357478,33.0,82363.0,363.4,16,nordeste,casado(a),médio,4,cartão de crédito,0,0
MARCIO Q.,masculino,1bsedcc3xtczo4c8x7p23ugqj8jphc,3863098682,26.0,51232.0,302.0,36,centro-oeste,solteiro(a),médio,4,boleto,0,0
LEANDRO Q.,masculino,emmdt2vzanqwrp4w36plluv0mg0cx5,5894333126,42.0,50390.0,684.2,46,nordeste,solteiro(a),fundamental,2,pix,16,1
SERGIO B.,masculino,wewx075xl0g9ba693a7eeq98m9wdtf,,31.0,57500.0,452.5,41,sudeste,solteiro(a),graduado,0,cartão de crédito,0,0
SUELI C.,masculino,1h5ej3lvtdllcczb65ds5tk6o3ir40,,23.0,66363.0,533.9,17,sudeste,divorciado(a),outros,0,pix,7,0
MARCOS X.,masculino,6xd7uhdz67govao0ui2pw9gh0jpf6k,3800816973,34.0,48674.0,656.1,79,norte,casado(a),,1,cartão de débito,22,1
JULIA H.,masculino,oxcvbjrk7170f6b1q1quj62pjdh0lx,2550832847,29.0,40290.0,533.8,21,nordeste,solteiro(a),outros,3,cartão de débito,3,0
JOAO U.,masculino,l76ap3cgn126xpqzpz8u5n2wgwouog,4748178574,32.0,61972.0,421.0,78,sudeste,casado(a),fundamental,2,cartão de débito,0,1
GUSTAVO H.,masculino,dh8cjsfcq9dbjig7ls6lfu6bswff4i,,34.0,80167.0,623.8,21,nordeste,casado(a),fundamental,1,pix,0,0
MARCIA R.,feminino,xuecr19ng1rnckbijd74wlsbg8tx6e,,47.0,73430.0,708.9,48,sul,casado(a),pós-graduado,3,cartão de débito,9,1
FERNANDA A.,feminino,zj4hzrin9omknx74uvi3juskua4fmg,,25.0,32682.0,630.7,43,nordeste,casado(a),fundamental,0,cartão de crédito,7,0
ALINE I.,feminino,bh8kkl1rz1e70b0xbs1wk8odeatr0b,,25.0,74907.0,356.6,67,nordeste,separado(a),pós-graduado,2,cartão de crédito,10,0
FRANCISCO H.,masculino,mbg5h4tel5xr1nta3vzt2tr5coqwbd,6094216713,38.0,109269.0,449.1,25,nordeste,divorciado(a),fundamental,1,cartão de crédito,0,0
APARECIDA A.,feminino,frv3qevu5dw2sf5bgihz10xtd6k5qr,6087930320,28.0,61061.0,321.7,40,norte,solteiro(a),graduado,0,pix,3,0
SIMONE B.,feminino,tv3egs6a7zuafp7lf9xa5rkm859tz0,5472775065,23.0,55566.0,339.6,21,sudeste,separado(a),fundamental,1,cartão de crédito,0,0
ANA J.,feminino,zbqwsf810jszvsx5wae0lbbg4oet4v,,,59105.0,611.1,24,sul,casado(a),fundamental,0,cartão de crédito,0,0
AMANDA F.,feminino,h14tlqeo7wmia4ms7ikj2fv4fnnl0h,3813505716,40.0,32906.0,504.9,26,nordeste,separado(a),outros,1,cartão de crédito,0,0
FABIO O.,masculino,1xti7383ps65rp2obkc6ceexuesjd2,3661944771,40.0,89586.0,684.1,31,nordeste,casado(a),outros,2,cartão de débito,5,1
RENATA O.,feminino,1os10npvbumoi0gt2atsfwjgot45n9,,37.0,43868.0,523.5,25,sudeste,casado(a),outros,1,cartão de crédito,0,0
FERNANDA Z.,feminino,3rgfggvucokjdma24leu4i9dx1elmf,8112376987,34.0,99818.0,687.7,39,nordeste,solteiro(a),médio,0,cartão de débito,0,0
RENATO J.,masculino,ake3zdqx284672e22b7uv22r3lr3uz,2082924298,39.0,69725.0,567.9,45,nordeste,casado(a),fundamental,2,cartão de crédito,6,1
GABRIEL V.,feminino,8ruzp4z2xg543k5x1w2i4kza6l33ff,3515538173,24.0,32615.0,585.4,29,nordeste,divorciado(a),outros,2,cartão de crédito,0,0
JEFERSON Q.,masculino,wpz25zlisnkc28e1nkqcfqca35hoep,6562593721,30.0,53685.0,409.7,66,nordeste,solteiro(a),pós-graduado,1,cartão de crédito,0,0
LUIZ I.,feminino,ei0lfzrekvvk7llxpkd10zpt60o496,5427381493,29.0,49199.0,616.2,18,sul,casado(a),médio,1,cartão de débito,11,0
LUCAS K.,masculino,rz8u6bcuv7u8f3rv6hb89jlkihfk2x,1417604889,37.0,63250.0,717.3,54,centro-oeste,solteiro(a),médio,0,cartão de crédito,5,1
VERA L.,feminino,0rrdmbj4wj6g582flas8zlmibfb5al,5504341632,27.0,74463.0,641.0,64,sudeste,divorciado(a),pós-graduado,1,cartão de débito,12,1
BEATRIZ A.,feminino,e38tbw1iakn3w9jmqh50zlndzvc7mq,,40.0,49101.0,622.5,23,nordeste,solteiro(a),fundamental,1,transferência,12,1
LUIZA D.,masculino,lteukksidooqp9hhjtfgoaxvalvpp0,,54.0,42843.0,477.3,22,norte,casado(a),graduado,4,cartão de débito,0,0
PAULO A.,masculino,a3z1sqinjhbiw1m77jhkddixte70x4,8838217573,38.0,72517.0,476.7,26,norte,casado(a),,2,boleto,8,1
FRANCISCA W.,feminino,obk39d1z7q2j28p6cp37xmmdlkazw1,,,76526.0,524.0,27,norte,casado(a),médio,1,cartão de débito,0,0
ERICA D.,feminino,8whv3njlax4hklpmumclvq6jjo05ov,4680275347,23.0,60457.0,223.0,23,sudeste,casado(a),médio,0,boleto,15,0
PAULO A.,masculino,7acgca7vevzzf5o85ej5oghl3t3w79,,27.0,47652.0,623.9,36,sudeste,separado(a),graduado,1,cartão de crédito,2,1
ERICA P.,feminino,mh6t4fk7c79fnfpq81pn6n3uwahp36,,33.0,69011.0,659.5,24,sudeste,casado(a),,1,cartão de crédito,16,1
ISABEL T.,feminino,25amn6ukm1x1w84jf3x5h10qg4ru2n,,44.0,62629.0,395.9,29,sudeste,casado(a),fundamental,1,boleto,13,1
BRUNA H.,feminino,zsi18gowhv70u13q96u6cje4n6cg86,7269148155,40.0,35837.0,436.9,33,centro-oeste,separado(a),graduado,4,cartão de crédito,8,0
FRANCISCA A.,feminino,s3tkpe04qtadwiqpjl2964p3lo54lm,,25.0,56706.0,588.3,23,nordeste,solteiro(a),outros,2,cartão de débito,0,0
TIAGO W.,masculino,bockfd6tu0xsh4s7bhs5o69df2l7xd,0091615515,29.0,57432.0,320.1,35,sudeste,separado(a),outros,2,cartão de débito,0,0
SUELI G.,feminino,f6ri0wrwvk28d30wzsz1qlptfxwzn5,6630352309,,51799.0,443.8,35,sul,casado(a),médio,2,cartão de crédito,6,0
VANESSA W.,feminino,dxb1q2zc166mcd0nj0ntcqahc21aww,5165331375,24.0,48927.0,588.7,11,sul,separado(a),,1,cartão de crédito,5,1
FERNANDO V.,masculino,ksp25r5p42k2hv2bvxtcbxtaacsg8m,5118943645,53.0,109955.0,677.8,27,centro-oeste,divorciado(a),,0,cartão de débito,0,0
JEFERSON N.,masculino,tirpele0w6dj5qc6pcsij36lszw1gk,8777465150,49.0,99939.0,728.4,19,sudeste,viúvo(a),fundamental,2,pix,6,1
BRUNO M.,masculino,da0eel4jxleqkp9broqfuo1fttfeeh,3867183126,53.0,62875.0,516.8,19,nordeste,casado(a),fundamental,3,cartão de crédito,12,1
SIMONE C.,feminino,huleosh7kga7m47x8te5m18qovfnht,,27.0,54984.0,629.2,55,nordeste,casado(a),graduado,1,pix,0,0
TAIS L.,feminino,cheda4anax91l7m9die7adt0vx1ms1,,37.0,44937.0,735.7,15,sudeste,solteiro(a),médio,2,cartão de crédito,0,0
TEREZINHA O.,feminino,57xxmi3hha8v7vhegvzsevnzvsjjr3,8686608747,43.0,100623.0,464.0,76,sudeste,separado(a),,0,cartão de débito,8,0
JOSE H.,feminino,549mp4fix3h0q1m69auiaxn84nrzuk,4478461841,31.0,56637.0,465.0,40,sudeste,solteiro(a),fundamental,0,cartão de crédito,0,1
EDUARDO D.,masculino,asq7mos0r5k8p2zk902bqeklrnuwp1,8420315844,25.0,75423.0,603.3,24,sul,separado(a),médio,1,cartão de crédito,0,0
JULIANA G.,feminino,k4m3c8u3f4vwm3inmqvsnekg21hh1q,7010315323,45.0,78189.0,607.9,27,nordeste,solteiro(a),fundamental,1,pix,15,1
JORGE A.,masculino,6rwtjwft1dr6bzztalvtzxor6t1d69,7948994878,62.0,100164.0,914.0,30,centro-oeste,solteiro(a),,0,cartão de débito,0,1
ROSA S.,feminino,zj2erja5dhm0uv16si2cs80fd10ofn,,38.0,25413.0,564.4,44,sudeste,divorciado(a),fundamental,1,cartão de débito,8,1
MARCIO G.,masculino,fzsflzu4q4xlbnd7mtmch1g0jgb07c,6894314541,26.0,63183.0,366.4,22,sudeste,divorciado(a),fundamental,0,cartão de débito,6,0
DIEGO N.,masculino,rz04jajwjq8abu5wzswhtjbb2lp2dn,6978886400,34.0,103027.0,387.6,29,sudeste,casado(a),graduado,1,cartão de crédito,15,1
ALEXANDRE T.,masculino,htj1gjewnlhbw8feqdg5e9ux3l81gt,,23.0,52299.0,212.9,30,sul,separado(a),médio,1,cartão de crédito,10,0
GABRIEL H.,masculino,ntctcjhkq2qbk91jv4s04d4jkivleb,,46.0,104037.0,390.2,22,nordeste,casado(a),médio,2,cartão de crédito,4,0
FELIPE M.,masculino,hslpi6pz402adeet20gsfhxl6eqb8j,4201907298,26.0,43109.0,542.5,15,sudeste,solteiro(a),médio,0,boleto,6,0
